Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
c3638e05-9123-4b19-93de-6eeb078786ee,2024-05-24,2024-09-28,Second Class,bbd89292-fcc7-4048-8467-8ebd2a964429,Home Office,Port Meganside,Washington,West,Office Supplies,Bookcases,Throughout Product,230.45,7,0.39,455.02
61a25fa5-cc78-4127-9966-4f3d1c22075f,2024-06-03,2024-01-07,Second Class,519ecc6b-0f03-436a-b3e7-56e068304516,Consumer,West Christianchester,Vermont,West,Furniture,Storage,Simple Product,314.14,7,0.12,218.33
45f87036-9239-48ca-b249-9856e04755dd,2024-10-12,2024-09-11,Second Class,f52bba86-aa93-466a-b217-8240a3391148,Home Office,Port Cherylton,Massachusetts,South,Office Supplies,Storage,Image Product,550.99,1,0.15,366.6
690dae22-a97f-4a9d-be3e-a8b431c37ba9,2024-04-15,2024-03-20,Second Class,6f51d865-bee4-48e0-a75e-ed450b233b8a,Corporate,Edwardsmouth,Rhode Island,Central,Office Supplies,Tables,Writer Product,423.02,4,0.24,360.11
1c7a986c-2f86-43b3-9b11-51e804a6da07,2024-04-12,2024-01-19,Second Class,fc34e911-0e24-4d24-9405-31a9f39cebdf,Consumer,Chambersfort,Rhode Island,Central,Furniture,Chairs,Direction Product,168.62,7,0.03,452.49
707fc3cf-1dec-49bf-99dc-32cf0ed13016,2024-09-14,2024-02-10,First Class,68b973d0-09ed-4b26-b43f-11007f3c3261,Corporate,Jasminefurt,Pennsylvania,East,Furniture,Bookcases,Little Product,179.23,9,0.31,339.16
cfbf8636-532e-4c84-8f0f-ba9b590fd351,2024-01-14,2024-02-06,Standard Class,f22ce2f1-5bf5-4b88-9fd5-0328020aadfd,Corporate,Christopherfort,Texas,East,Technology,Storage,Yet Product,423.96,5,0.49,323.39
6cbc1cdc-c951-40b2-9de0-8022ffe3bdb3,2024-08-14,2024-10-15,First Class,944c9c84-ef66-405c-95a4-4ffc384d048e,Consumer,North Melanie,Maine,Central,Office Supplies,Bookcases,Seven Product,759.71,2,0.18,-36.13
aaf64222-c052-4903-9dbb-7a723bcc78e8,2024-02-23,2024-10-16,Same Day,fa3de363-fc16-43ff-947f-88ac294dda60,Consumer,Ashleyhaven,Minnesota,Central,Furniture,Phones,Method Product,898.99,7,0.38,-158.05
20a92a4f-6931-436f-a874-a00ba17f3097,2024-10-24,2024-06-26,Second Class,5e2517d3-d13f-4864-bc0e-eb5cb3b43efc,Consumer,Michaelstad,Rhode Island,Central,Technology,Chairs,Response Product,93.29,1,0.25,162.32
93d33981-3561-415c-b6f8-15f91260cd7e,2024-05-04,2024-07-13,Standard Class,df31c4aa-a3dc-4d1e-b7d3-db9461c3ad60,Consumer,Lake Michaelmouth,Louisiana,South,Technology,Tables,Attention Product,399.17,7,0.06,-112.9
9d37ea1e-74fd-43a3-a9a2-62fb48b69dbc,2024-09-26,2024-05-29,Second Class,91e7dcb3-dd87-4f68-a499-e95f42d9daf8,Consumer,South Daleberg,New York,Central,Office Supplies,Paper,Seat Product,109.24,6,0.29,473.54
7dc5802a-3aee-456e-b219-c9a57458a8b3,2024-03-07,2024-05-11,Standard Class,83324ed8-889e-495f-a867-192605883498,Consumer,South Christinefort,Utah,East,Office Supplies,Storage,Military Product,26.43,7,0.15,2.95
a799a90c-af63-4e1f-b347-8d45f3208ba4,2024-06-21,2024-03-12,First Class,44ac2def-c2fa-48ee-8d4a-3bec095baa59,Consumer,Ianport,Maryland,South,Technology,Phones,Give Product,665.1,3,0.02,397.06
e0c0aadf-220d-4f6f-b0fb-976331e9c61a,2024-05-24,2024-08-26,Standard Class,02371351-d360-4dbb-aee2-443d4d4bf23e,Home Office,South Karenside,Wisconsin,Central,Furniture,Bookcases,Trade Product,606.42,3,0.32,71.34
abe9abe2-a2a6-48b6-8f84-6e79efe68890,2024-03-27,2024-01-01,Same Day,fb4ffbe5-95ac-4e68-b23c-878cb8ab9752,Corporate,Port Leahstad,Pennsylvania,East,Technology,Binders,Less Product,171.39,7,0.43,26.24
dd3f9dbd-b39b-459d-8290-99446412a157,2024-02-29,2024-02-06,Same Day,01fd625a-f97f-42bb-9e91-94b9734a8c97,Consumer,Port Jordanshire,North Carolina,South,Office Supplies,Accessories,No Product,241.47,2,0.17,454.61
584e2b96-03ad-48e2-af1a-44a4f4a27e0e,2024-07-20,2024-08-14,Standard Class,c3a4e51a-fefe-4435-bd9e-6a8045a4682e,Home Office,Port Ruthborough,Idaho,Central,Furniture,Chairs,Mother Product,33.47,1,0.2,54.33
1235fe83-284b-49e4-9f98-35e8249e15e4,2024-05-29,2024-02-06,Standard Class,9a3234e9-d8ef-4e6a-a6a3-c9d0de661f70,Home Office,Braunshire,Michigan,Central,Furniture,Chairs,Movement Product,836.6,9,0.45,73.2
38e9881e-150d-4760-ac53-6b0d3cb30ed5,2024-10-04,2024-06-02,Standard Class,4d394e4d-c55e-4593-bf64-ddf232c7b863,Home Office,West Aaronview,California,Central,Technology,Phones,Far Product,974.94,9,0.41,-125.74
1729c572-4d69-4919-a184-e27454364f4a,2024-02-01,2024-04-24,Standard Class,ab44bf4c-d701-4909-bb83-1ffe0cd91e62,Corporate,Lake Elizabethchester,Arkansas,South,Office Supplies,Bookcases,Difficult Product,144.1,7,0.36,269.31
2a2f0871-260d-4406-b691-e760727c9c40,2024-03-25,2024-03-04,Same Day,1655ffe5-e228-4dfe-8ec9-dcb598589594,Consumer,Port Raymond,Massachusetts,East,Technology,Appliances,Material Product,239.16,7,0.12,2.19
f9d09e31-f112-4b5f-9786-1825180aa12c,2024-06-09,2024-10-31,Second Class,c3f54ec3-3dd1-4c03-b009-4221ecc548b4,Home Office,Kaylatown,West Virginia,East,Technology,Chairs,Leader Product,869.73,3,0.46,209.92
367cc3a0-1e40-45b9-9cff-13a12a3c488a,2024-01-31,2024-05-22,Standard Class,6babaf8b-e2df-410b-b509-76f3be9df771,Corporate,Morrisport,Texas,West,Technology,Appliances,Improve Product,927.2,2,0.08,213.95
c3499dfd-6494-457e-975d-cba6f1b20548,2024-08-22,2024-02-27,Standard Class,00429505-bdeb-4952-833b-ec8480287c56,Corporate,Sydneyfort,Montana,Central,Furniture,Binders,Among Product,425.43,7,0.31,303.44
fab15c93-8a77-4338-814f-c21399754c59,2024-06-06,2024-07-13,Same Day,e43b95c7-2048-48b7-910c-888ea69c622b,Corporate,Lake Heatherburgh,Wyoming,West,Furniture,Phones,Lose Product,60.12,9,0.01,321.67
334263e8-2134-4e18-9d38-b7ce053646bf,2024-04-26,2024-08-01,Same Day,ca2bb41d-bda0-4564-b855-6ee8f09c384a,Home Office,Lake Williamhaven,Colorado,West,Office Supplies,Bookcases,School Product,49,1,0.32,160.12
667f55f1-c06e-4679-ad16-a5c6d4f4e033,2024-11-06,2024-03-15,First Class,dab418a6-ac5a-4cbf-87fc-d1ce605e7034,Consumer,East Jessica,Louisiana,East,Office Supplies,Bookcases,Threat Product,578.21,4,0.14,31.69
fd7f63ab-f471-4249-897f-a89e802fec96,2024-07-02,2024-04-14,Standard Class,b07bdbd6-f92b-45db-9404-7e42c11ccfb5,Home Office,Wagnershire,Delaware,South,Technology,Accessories,Up Product,398.97,6,0.22,386.22
22eb414c-b9ae-42f2-8eb7-c65199ab6f55,2024-02-14,2024-07-08,First Class,cd856a54-e7ac-4b15-86a3-a43487ceed93,Home Office,South Valerie,Nebraska,South,Technology,Storage,Describe Product,38.37,7,0.17,16.91
5f17fa7f-a673-453c-85f6-5aaaf6b92b8c,2024-10-30,2024-03-09,Same Day,dfc91b2b-2be0-4cb1-abc9-c67b0a8b633b,Consumer,Weberside,Mississippi,East,Technology,Storage,Point Product,587.42,7,0.09,155.26
43e2c9ac-59a2-4656-bc72-bd1c3950b162,2024-01-23,2024-01-24,Same Day,accf341c-22d9-4e0a-8730-50f8f83ff0ec,Consumer,Greenton,Montana,South,Office Supplies,Paper,Message Product,21.19,2,0.31,80.88
8a57db60-2ef1-4f97-a731-0b93bc647225,2024-08-29,2024-07-14,Second Class,270a9d72-63dc-4d9f-88b8-2596b07897e0,Consumer,Lake Margaret,Arkansas,West,Furniture,Tables,Movie Product,789.5,4,0.44,398.55
0a5c10a7-50ad-4c9a-8827-25723aae697b,2024-01-07,2024-09-13,Standard Class,a7d82807-8302-40fb-bdbc-9f6c133e49fa,Corporate,South Richardmouth,Rhode Island,Central,Furniture,Phones,Store Product,313.37,5,0.48,102.34
c2e855b3-9895-40a0-9886-56c625951629,2024-07-21,2024-03-14,First Class,b6b672e3-db34-4add-89c0-78bb18d25b7b,Consumer,Rhodesfort,Pennsylvania,East,Technology,Binders,Itself Product,49.86,1,0.1,70.27
3f3eb8c4-cd7c-4552-85a9-5fe6c65d0571,2024-01-06,2024-07-24,Same Day,07024df2-d6ac-498f-a127-881b71f93fa1,Home Office,Diazshire,South Carolina,Central,Technology,Bookcases,Natural Product,592.47,1,0.36,282.88
8c1f41cc-552e-427f-9149-908cff56b4d5,2024-06-30,2024-02-11,Same Day,91412822-5586-4e8f-bdad-bc812be6da95,Consumer,Holmesbury,South Dakota,South,Technology,Accessories,Director Product,403.71,3,0.33,221.71
352d3e58-f567-4b61-b97a-d10e06d07559,2024-04-04,2024-09-14,First Class,5ac87f83-dbb0-4a73-ab6a-54805aea50dd,Home Office,North Shelbyside,Hawaii,Central,Technology,Appliances,Actually Product,974.06,3,0.17,-124.93
958cc185-41e6-42fd-85cb-4eaecb220915,2024-05-08,2024-04-19,Second Class,28dc8d9f-c672-40db-b727-81bc53d89434,Corporate,East Theresamouth,Minnesota,South,Office Supplies,Phones,Officer Product,548.76,8,0.01,155.72
6da8fceb-5814-40a0-8aec-4b705dbc667a,2024-11-04,2024-03-08,Same Day,50f6f537-a92e-4dc9-a7ba-a3c2fe26ceeb,Home Office,Staffordburgh,Tennessee,South,Furniture,Paper,Than Product,282.49,9,0.34,314.83
3d91c1d4-65b3-4ff2-80a3-5d0e9933cc8e,2024-03-02,2024-09-29,Standard Class,2cbf9335-319d-4cf2-a407-94b6847cb356,Home Office,Lake Keith,Alaska,West,Technology,Phones,How Product,712.34,1,0.47,494.45
30e110cd-49d4-42eb-8648-e74e61af0dc7,2024-02-15,2024-03-08,Same Day,1332efc9-1b83-4e80-9060-efc912a9ea8c,Consumer,Port Latoyamouth,Kansas,South,Office Supplies,Paper,Site Product,278.78,2,0.32,240.4
49ffe231-ee6d-4051-bfa9-de3d7a5ad381,2024-08-21,2024-10-21,Standard Class,df364145-2933-4449-bea9-2118f8eeb1c0,Consumer,Colleenchester,New Hampshire,West,Technology,Bookcases,Treatment Product,905.2,2,0.22,59.21
5c65b3d5-5e7b-47e1-9315-c3a060c929d2,2024-06-01,2024-10-17,First Class,fcec7ebf-e176-4ad6-bdc5-137bcda93524,Home Office,Debbiestad,California,West,Technology,Tables,Including Product,380.97,4,0.26,-41.69
282c9dd8-41d8-4e86-9320-06c08693f247,2024-03-12,2024-01-20,Standard Class,750482e7-80c2-4ce0-98d0-5dcc4124fc30,Consumer,New Jillstad,Pennsylvania,West,Furniture,Paper,Hair Product,554.37,2,0.1,410.98
aaad31cc-ca75-4ef2-b608-98e0d43457bb,2024-04-15,2024-01-30,First Class,85b51dcd-9079-4343-9bc2-aa0315ac9ae8,Corporate,Stevenmouth,Michigan,East,Technology,Bookcases,Teacher Product,60.07,7,0.38,370.2
c203bec1-33e7-40aa-b7b2-89c68b151352,2024-04-16,2024-03-28,Standard Class,28bf42e8-6e7c-46bd-a573-f025c4bfb8c0,Corporate,Justinmouth,Ohio,East,Furniture,Bookcases,Usually Product,431.86,9,0.37,-36.25
0f38f55d-f9ad-403b-9c8a-803f421ff6a2,2024-05-31,2024-07-01,First Class,b32e5131-41a6-4358-84cf-3192289fceb1,Consumer,West William,Mississippi,South,Furniture,Tables,Look Product,834.04,7,0.07,-59.56
f0959407-95cf-490f-854c-314dd4eab603,2024-01-07,2024-07-23,Standard Class,859b2efe-2bb5-4114-9841-b2e7e004079a,Corporate,South Kevin,Maine,West,Furniture,Storage,Pass Product,807.59,6,0.44,300.6
e257c1d8-2248-4899-84e3-7f07b2b19645,2024-06-21,2024-03-09,Second Class,9aea63bf-3bda-4fcf-a4ff-8323f5e970e3,Consumer,South Jonathanton,Illinois,East,Office Supplies,Phones,Side Product,232.08,1,0.13,20.47
f300f73a-d31b-42d6-941b-e46595eede4b,2024-07-04,2024-10-27,Standard Class,5b69a0c4-b8b7-483b-8793-6b7be9ac1a22,Home Office,South Karen,Missouri,West,Office Supplies,Chairs,State Product,233.82,9,0.49,14.48
a0285533-6161-480c-84cd-c337ca2ec164,2024-03-19,2024-08-26,Standard Class,ed461fa1-48c0-40ca-81d6-2246589b582f,Home Office,West Willie,Illinois,Central,Furniture,Chairs,Enter Product,819.13,5,0.19,-93.4
3b54188b-f6f0-4d77-851a-8c4f65748f86,2024-03-05,2024-08-12,Second Class,5fc23caa-977c-4641-88ff-a1ba23241a75,Corporate,East Jenna,Alabama,Central,Technology,Appliances,Eye Product,931.09,5,0.09,-15.22
920825d7-09cd-4b39-8f17-70588f230e87,2024-04-06,2024-09-10,Same Day,1cf2ffb6-5731-40e6-9946-f3488cb6bd03,Consumer,West Sheryl,California,Central,Furniture,Appliances,Grow Product,104.41,6,0.18,99.26
9f8c6798-6b1f-4ad2-bc9d-d0068e271655,2024-04-17,2024-07-28,Same Day,97bac817-4886-49ba-b086-6c26115e2e95,Consumer,Port Stacyview,Kansas,South,Technology,Chairs,Machine Product,455.56,9,0.22,312.99
eccff24b-232b-4cc1-9761-43c7e9ab6417,2024-01-09,2024-05-22,Standard Class,85c50fb6-b8a0-4a53-9b69-981f04519570,Corporate,Amyfort,Indiana,West,Furniture,Binders,Among Product,344.08,8,0.03,35.42
0e3b9f12-fb34-42cf-a75a-f8846e099992,2024-05-07,2024-03-15,Second Class,27a06f45-993a-4903-b594-518133cfce8c,Home Office,Faulknerberg,Massachusetts,Central,Technology,Chairs,Lead Product,871.98,8,0.29,30.02
8081df5a-2a06-42e8-84c3-55705976e7c3,2024-07-01,2024-01-20,Standard Class,3e9fae53-4103-45f9-9826-b29945acea71,Corporate,Port Brian,Nevada,East,Office Supplies,Appliances,Enough Product,92.69,8,0.3,-0.56
e87d7654-3709-4443-8a16-c5a0af39cfa5,2024-05-07,2024-02-29,First Class,6079d358-df38-4280-b7aa-9b54e4e6d95e,Home Office,Teresaton,Iowa,Central,Technology,Accessories,Sometimes Product,219.01,1,0.37,134.8
71d2ae98-5b9b-4aa6-87d4-8dc79aaafa49,2024-09-15,2024-11-08,First Class,b21e7e38-3210-4d08-b44f-09a3fc286ebb,Consumer,New Christopherfurt,Rhode Island,Central,Furniture,Appliances,Start Product,754.94,1,0.01,-73.55
46d5f89e-2799-46d9-b5e6-0a1d3e234e27,2024-02-16,2024-10-30,Standard Class,e48e8c39-b533-4bce-84b9-9501ca4336ac,Home Office,Wilsonton,Wisconsin,Central,Office Supplies,Binders,Them Product,60.78,8,0.27,139.94
3ecaf69c-8f8d-4bf8-b6ba-446afcfb4f41,2024-04-20,2024-03-30,Same Day,025fe5b6-e50b-48f7-aa4d-a916058dfc63,Corporate,Lake Robert,Iowa,South,Technology,Phones,Pm Product,497.61,5,0.03,292.92
8b396f01-0537-4315-b99c-7e8d00e07a6f,2024-05-17,2024-09-19,Same Day,03953076-de4f-447b-9fcd-ea28153f7172,Consumer,Jerryhaven,South Carolina,East,Technology,Chairs,Place Product,447.69,9,0.35,-179.15
74e1d8c0-c4b2-4959-b03a-5cf32e880648,2024-10-03,2024-02-19,Standard Class,521e853f-1866-48cb-bada-57e8f90a0abe,Corporate,Ryanview,Kentucky,West,Technology,Tables,Real Product,341.06,2,0.03,-193.15
e2eced67-6868-4133-b582-16d713f81f59,2024-03-12,2024-08-03,Standard Class,143ee7bf-c1aa-4dab-bab0-a5cba9828847,Corporate,Rickyshire,Louisiana,East,Technology,Accessories,Her Product,400.63,9,0.46,-147.41
73d89ad1-995e-4150-b50e-86e4febae391,2024-07-21,2024-09-04,First Class,eda4508e-cf6c-4ddb-bdf4-5b4c4d3fe2dd,Home Office,Shawnburgh,Nevada,West,Technology,Bookcases,Enjoy Product,534.64,8,0.35,174.96
20c26833-9ed6-468f-9292-945f25a1713c,2024-11-04,2024-10-01,Same Day,db68b909-974e-45c5-bfef-4cadc0b7c6cf,Corporate,West Susanshire,Mississippi,South,Office Supplies,Binders,Stop Product,169.75,9,0.25,398.12
430868d4-dd91-40b6-86cf-0f6d8ad2fa2d,2024-03-09,2024-03-12,Standard Class,af381d8f-92f9-456d-9fec-03c17af70dfa,Home Office,Aliciabury,Missouri,South,Office Supplies,Appliances,Night Product,576.28,4,0.22,-196.58
5eca04f8-13c6-4774-9649-091849f3372d,2024-09-29,2024-02-29,First Class,6cf965ee-58a2-4709-a3af-717610dc97ab,Consumer,Lake Victoria,South Carolina,South,Office Supplies,Tables,Special Product,807.38,1,0.07,455.66
44b03372-e57b-4ad1-8bd4-6d680f4a7ec0,2024-08-27,2024-11-04,Same Day,f6d09345-2298-49a9-b28f-5ef69c338773,Home Office,Garyville,Wisconsin,South,Office Supplies,Paper,Fight Product,762.56,1,0.15,-125.61
0174f7e1-d260-457b-8508-84dcb0988848,2024-05-04,2024-01-24,Second Class,cc52b939-57b0-4067-b9fb-fcd9eecbaa26,Consumer,West Cherylview,Vermont,West,Furniture,Storage,Surface Product,162.36,5,0.43,389.39
9e162619-cf41-45fc-b670-7604a8482c60,2024-06-14,2024-05-03,First Class,46223c1e-05b3-4e1c-b7ff-7c74106cd8a4,Home Office,Port Caroline,South Dakota,Central,Office Supplies,Chairs,Which Product,157.76,2,0.45,138
f05cfa61-7558-477e-adef-a60f7c771a71,2024-05-06,2024-07-08,Same Day,783422bc-0089-4568-8179-d7798c4ef4de,Corporate,Michelletown,Florida,West,Technology,Storage,Friend Product,275.49,8,0,261.55
e82ae838-8155-453b-a047-f8b4abfc28bb,2024-04-21,2024-04-26,Same Day,13d75f70-6f9f-44fd-b2b2-bf43c7a9bb2d,Home Office,Terryshire,Michigan,East,Technology,Binders,Start Product,367.46,5,0.3,157.48
6346b76d-764a-47b1-937a-b9c5884740ab,2024-03-17,2024-06-04,First Class,e7a64330-d1b4-4f76-8704-0d2b4e2a9df8,Home Office,West Brian,Alabama,South,Office Supplies,Paper,Dog Product,414.37,5,0.36,133.93
2739d2ee-4494-4025-896d-6bfdc9669ec6,2024-05-05,2024-05-05,Second Class,df36d03b-047b-400b-8513-e26a2c43f385,Consumer,Lawrencebury,Illinois,South,Technology,Paper,Among Product,682.9,2,0.31,384.43
74f080c4-c106-4000-be67-4cc2ab1040a3,2024-02-18,2024-02-25,First Class,1c86b8cd-953b-4d0a-ac30-7cf18034a193,Corporate,North Terryside,Georgia,East,Office Supplies,Paper,Region Product,66.11,7,0.04,329.12
238fdd84-83b7-4d0a-b276-e7e20fe4fc1a,2024-03-14,2024-09-22,Same Day,5c304309-bc8e-4a3e-a262-18f300286c1b,Home Office,North Jessica,Vermont,West,Technology,Bookcases,One Product,44.33,8,0.11,138.38
43098f18-3e40-44b4-94d9-28fc70753523,2024-10-21,2024-05-18,Standard Class,8427124c-02cd-4431-944f-eb81cca5689a,Corporate,Cookberg,North Carolina,Central,Furniture,Binders,Budget Product,397.99,1,0.13,-121.85
393c3f54-115c-447b-b99b-ff16e685c139,2024-02-16,2024-07-23,Standard Class,42ef87d1-cb93-4a4b-856b-b7f64791ef55,Home Office,Port Monicaburgh,South Carolina,Central,Furniture,Phones,Every Product,700.19,2,0.42,-119.22
ee0553f6-7cba-49a7-beba-aa34a0c2fdd3,2024-01-05,2024-11-07,First Class,5209a2ed-a0a6-42d6-87b3-3352f1f8e232,Home Office,Port Joshuamouth,Idaho,East,Office Supplies,Storage,At Product,201.5,4,0.23,361.08
a55055ec-fd3b-49df-b90a-d5b408a7cb71,2024-02-04,2024-05-02,Same Day,ea38e6a6-cab7-4845-aed3-2c809d1c12b9,Corporate,New Laurahaven,New Hampshire,Central,Office Supplies,Phones,Religious Product,645.09,5,0.24,170.57
510f2197-df9e-4737-843b-fa3ac2a2b481,2024-04-24,2024-09-24,Standard Class,4573289c-07d4-4cc3-be90-4d585aca26c4,Home Office,Lake Jenniferfort,Nevada,West,Office Supplies,Tables,Catch Product,267.23,2,0.47,137.11
bd36e063-d269-4aac-9f67-1e94a9ed0fae,2024-02-05,2024-04-01,Same Day,f1c35ad8-9d3f-434b-8219-c22aaed0fb86,Corporate,Port Lauren,Minnesota,West,Technology,Accessories,Candidate Product,887.23,1,0.32,276.4
c98bcc1a-6294-400d-8c17-ef0b27e276a5,2024-01-30,2024-09-29,First Class,51bc1ac4-ec02-42b1-9daa-3d24c334d514,Home Office,Jamesview,North Dakota,East,Office Supplies,Accessories,Discover Product,896.73,9,0.45,401.19
3181df80-c872-4d48-8d3a-9995877bc5e6,2024-05-28,2024-02-13,Standard Class,36d4b9d8-3f69-4c8e-8f4e-1e9b5eb0b319,Consumer,Jordanton,Georgia,West,Furniture,Phones,Model Product,304.31,1,0.23,240.21
353eb48e-88c0-4ce1-a04e-b28fbe8cd76c,2024-06-09,2024-09-30,Same Day,36a48448-d999-417b-b401-a54b4ac00e1c,Corporate,North Caitlynville,Georgia,South,Technology,Chairs,Body Product,237.69,4,0.07,333.99
ddcbe79b-fadc-462e-972a-985e1b467af2,2024-08-02,2024-08-27,Standard Class,3a9a7130-fdd7-4e18-9c71-a2bab5c1f59d,Home Office,Danielville,Wyoming,East,Office Supplies,Tables,Where Product,417.19,2,0.46,335.69
8d394526-f538-475c-9ae0-2c7f518beb41,2024-01-15,2024-03-16,First Class,16bba78a-d392-4186-8b53-0bc9c9da0ec8,Home Office,New Maryton,Minnesota,West,Technology,Binders,Through Product,248.13,4,0.23,49.38
d1c2aa7d-cc68-44d7-b6b7-dc87de90dbe4,2024-03-14,2024-04-21,Same Day,2096343a-7df7-4894-905b-c602bb3f8729,Consumer,Port Robert,Kansas,East,Technology,Appliances,Center Product,675.66,8,0.09,-8.14
b1d94775-856f-4407-8906-1ac9f5b3ae8d,2024-10-12,2024-10-30,Standard Class,40cbd13e-c6a3-49e3-9e72-f620c569d896,Corporate,South Amymouth,Missouri,Central,Office Supplies,Accessories,Color Product,827.8,8,0.15,360.81
e9ea9d6e-7e55-4a02-9f5b-79f10e4a9aea,2024-04-11,2024-02-22,First Class,462bf557-4423-4ee2-a19c-1221ebf0ac8f,Home Office,Mathisport,Minnesota,West,Technology,Appliances,Skin Product,676.36,9,0.03,64.03
151d1175-29c3-488b-a4cb-33131abb56cf,2024-06-17,2024-03-22,Standard Class,4a6f08c4-5576-44ad-a362-0eebaa1c1de1,Consumer,Ericton,Texas,South,Furniture,Tables,Save Product,826.11,5,0.23,432.34
d84b79b7-f951-4f2b-8e83-35a3d6cea382,2024-09-01,2024-03-04,Standard Class,3554894f-6113-4ff6-b7d7-a7067ccb2dda,Home Office,Mcintoshtown,Connecticut,West,Furniture,Storage,Government Product,403.02,7,0.43,-151.22
a521cdb5-db13-4e3b-a68a-d2157cbb7911,2024-03-31,2024-11-04,Second Class,027c3208-cdb2-4e23-a2bd-79ed80bd548d,Corporate,Melissashire,California,East,Technology,Accessories,Anything Product,164.75,3,0.47,-159.25
bf10e57b-4ec5-4766-b42a-6ae2418220e0,2024-01-12,2024-06-22,Second Class,719e3fdf-c6c0-45cc-9de4-9cfcec9ad2bb,Home Office,East Stephanie,Alabama,East,Office Supplies,Chairs,Raise Product,740.57,4,0.47,448.9
03712711-3bf8-4710-9bdd-96b9e6e878f3,2024-05-27,2024-07-11,First Class,a72d4af7-4802-4fe9-8fbe-e6a10fcaa109,Home Office,Christopherville,South Carolina,West,Technology,Chairs,Easy Product,366.87,9,0.06,253.92
1ed3a74a-d067-46bd-96cf-1942b4d0f81e,2024-04-05,2024-02-03,Second Class,85808cb1-fcde-47f8-ad2f-da6ea007007c,Home Office,Carrillostad,Arizona,South,Furniture,Paper,Establish Product,674.56,1,0.19,65.72
fa4a1b24-c5ed-4bd1-8909-d7d4a6ac70b7,2024-03-03,2024-08-01,First Class,d6c9327c-1726-45af-9958-f332c3ff89c3,Home Office,Lake Deniseshire,Virginia,South,Technology,Bookcases,Already Product,277.94,2,0.01,328.54
7bcb82a3-2025-4992-ab31-6cc722c152f6,2024-05-18,2024-10-04,Second Class,eb1e1f8c-0c11-461a-8199-6ae5bbc9d3d7,Consumer,Troyside,Virginia,South,Technology,Tables,People Product,90.42,5,0.43,270.63
f304ab0a-b86c-43c4-a8f1-0000d0cceb9d,2024-10-13,2024-02-17,Standard Class,6401fa2b-819e-4021-88f3-7070f11e8a94,Consumer,Veronicastad,Kentucky,East,Furniture,Accessories,Wife Product,992.66,3,0.18,171.84
f0229443-32bf-4555-abb8-b41d0c36e947,2024-07-05,2024-06-19,First Class,97b776fa-45c0-4a98-9ce4-a151d44138ec,Corporate,Juliechester,Pennsylvania,West,Technology,Bookcases,Three Product,164.64,2,0.32,-130.79
91490443-57bd-4dd7-93a0-e95db29ab5e1,2024-06-21,2024-03-22,First Class,85378923-9047-458b-888e-f34e2169fa34,Consumer,Dylanchester,Pennsylvania,Central,Technology,Tables,Buy Product,988.54,1,0.36,368.53
e6b5d810-9015-40e9-b20c-311a772e8574,2024-10-26,2024-10-15,Standard Class,40245051-59f6-410a-b725-1a8e34a98ee1,Consumer,Lake Raymond,Rhode Island,East,Office Supplies,Phones,Main Product,977.51,3,0.21,406.22
d77cc19f-79ae-4a7a-a2a2-ace7038c5bf9,2024-10-02,2024-08-07,First Class,b56fb3ba-06bd-441f-a24d-1751eba1ecc0,Corporate,Jaimetown,Michigan,South,Office Supplies,Binders,Style Product,795.88,1,0.15,-79.48
d4c9613b-64f7-411a-abb5-94790d0b3f5a,2024-08-24,2024-04-30,First Class,d054cfad-01f6-46df-a22a-cbfb6d2a911d,Consumer,Port Nicole,Pennsylvania,West,Furniture,Binders,Show Product,662.83,1,0.48,395.36
06e62782-8a20-49c0-aa9f-342e285faa54,2024-03-01,2024-09-16,Second Class,c34920d9-bea6-4c39-9f8f-60ecaec38a89,Consumer,Port Ericland,Montana,South,Furniture,Paper,One Product,582.03,1,0.48,414.49
42c251f8-899a-4de1-8db4-7e86043f168d,2024-11-03,2024-04-06,First Class,ab2d9059-e455-4f3c-bc9e-bda0efd7fe5e,Corporate,Lake Andrew,Rhode Island,Central,Furniture,Paper,Speak Product,867.44,8,0.14,184.6
e1b73e7b-c688-41ab-ba7b-64dc767672b7,2024-10-07,2024-10-23,Same Day,08e1fe33-d8b1-4092-bbde-3358e704bd2e,Corporate,South Amandaview,Nevada,South,Office Supplies,Binders,Would Product,296.55,3,0.24,259.33
f05c0eae-233b-44b6-a086-1345ee22d7fc,2024-07-16,2024-05-23,Standard Class,943be8e6-c885-4dd1-a0e8-89823241fce4,Corporate,Port Jeremyland,South Carolina,South,Furniture,Storage,Girl Product,473,1,0.49,67.57
2a83dacd-1af1-449f-8069-be7ccd6d3aff,2024-10-10,2024-06-15,Second Class,70a5e803-c5d0-422d-a9c0-dc2a27a871d1,Home Office,Walterbury,Indiana,Central,Furniture,Accessories,Science Product,623.2,7,0,-2.75
71ece23c-7221-445d-851f-c993c2a06a01,2024-09-14,2024-02-25,Second Class,bc0257ea-2058-4ccc-900d-2fc2a7687c1b,Home Office,East Cherylshire,Minnesota,West,Furniture,Binders,Drug Product,417.08,3,0.21,305.39
dfa962e8-f98f-49d8-9a70-6bb194a8bf1c,2024-09-08,2024-07-03,Same Day,9f2d9e20-e2c5-43dc-8e8f-f71ee1ca2559,Corporate,Caitlinberg,Pennsylvania,East,Office Supplies,Storage,Beat Product,433.21,8,0.05,403.31
